polarity,text,text_2,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text,Topic,Body_Shaming
4,this winter?? how long can it take to make perfect dark an xbox live arcade game?  we've already been waiting too long (@majornelson) ,this winter how long can it take to make perfect dark an xbox live arcade game  weve already been waiting too long majornelson ,9454,4,0.7507,"short, bodi, good, guy, hair, your, mind, thing, life, love","['winter', 'long', 'perfect', 'dark', 'xbox', 'live', 'arcad', 'game', 'weve', 'wait', 'long', 'majornelson']",body,No
4,"the body of a dancer, we had chemistry cause she was a Cancer -Common ",the body of a dancer we had chemistry cause she was a Cancer Common ,9455,1,0.6605,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['bodi', 'dancer', 'chemistri', 'caus', 'cancer', 'common']",body,No
4,No my fingernails arent black...theyre dark purple. Yes I plan to take it off. And NO I dont have a crush on Adam Lambert! lol ,No my fingernails arent blacktheyre dark purple Yes I plan to take it off And NO I dont have a crush on Adam Lambert lol ,9456,0,0.7174,"dark, look, short, skin, bodi, go, miss, work, hair, say","['fingernail', 'arent', 'blacktheyr', 'dark', 'purpl', 'plan', 'dont', 'crush', 'adam', 'lambert']",not body,No
4,okay so im dancing around my room to Shake your body by Colby hehe ,okay so im dancing around my room to Shake your body by Colby hehe ,9457,2,0.5448,"short, like, love, bodi, watch, dark, tall, think, week, that","['okay', 'danc', 'room', 'shake', 'bodi', 'colbi', 'hehe']",body,No
4,@SherriEShepherd Heidi's spray can o'brains was funny on the view today. You looked real skinny when you walked on stage. ,SherriEShepherd Heidis spray can obrains was funny on the view today You looked real skinny when you walked on stage ,9458,2,0.7404,"short, like, love, bodi, watch, dark, tall, think, week, that","['sherrieshepherd', 'heidi', 'spray', 'obrain', 'funni', 'view', 'today', 'look', 'real', 'skinni', 'walk', 'stage']",body,No
4,@GrazzyBear good lad  you able to being it up at the weekend or is it short notice?,GrazzyBear good lad  you able to being it up at the weekend or is it short notice,9459,6,0.7152,"short, love, skin, bodi, dark, heavi, friend, ugli, have, go","['grazzybear', 'good', 'abl', 'weekend', 'short', 'notic']",not body,No
4,@yabdab And how do I do that? A ugly site ,yabdab And how do I do that A ugly site ,9460,0,0.6189,"dark, look, short, skin, bodi, go, miss, work, hair, say","['yabdab', 'ugli', 'site']",not body,No
4,@socialmedium if only i can convince me body of that ,socialmedium if only i can convince me body of that ,9461,7,0.562,"bodi, ugli, short, know, dark, like, love, good, time, get","['socialmedium', 'convinc', 'bodi']",not body,No
4,@smellyocheese But i reckon its not VERY oily. i do apply it on my skin at night ,smellyocheese But i reckon its not VERY oily i do apply it on my skin at night ,9462,3,0.6344,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['smellyochees', 'reckon', 'oili', 'appli', 'skin', 'night']",body,No
4,@dirty_snowflake Thx! Only 1.5 weeks until Mr. Baby is scheduled to arrive. @TheFrenchFork is ready to get her body back ,dirtysnowflake Thx Only  weeks until Mr Baby is scheduled to arrive TheFrenchFork is ready to get her body back ,9463,0,0.717,"dark, look, short, skin, bodi, go, miss, work, hair, say","['dirtysnowflak', 'week', 'babi', 'schedul', 'arriv', 'thefrenchfork', 'readi', 'bodi']",not body,No
4,"@syzygy LOL well, as I no longer have that 19 year old body, I think that I need to stick with the pesto ",syzygy LOL well as I no longer have that  year old body I think that I need to stick with the pesto ,9464,6,0.7343,"short, love, skin, bodi, dark, heavi, friend, ugli, have, go","['syzygi', 'longer', 'year', 'bodi', 'think', 'need', 'stick', 'pesto']",not body,No
4,@ssava that or a dead body. ,ssava that or a dead body ,9465,5,0.6072,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['ssava', 'dead', 'bodi']",body,No
4,@Suw bit short of spare play capacity at the moment... but I'll follow your progress with interest ,Suw bit short of spare play capacity at the moment but Ill follow your progress with interest ,9466,4,0.6935,"short, bodi, good, guy, hair, your, mind, thing, life, love","['short', 'spare', 'play', 'capac', 'moment', 'follow', 'progress']",body,No
4,@CountryKidNess lls prob the same strippers hun they don't retire &amp;&amp; cuz im a a fat girl in a petit girls body ,CountryKidNess lls prob the same strippers hun they dont retire ampamp cuz im a a fat girl in a petit girls body ,9467,7,0.6382,"bodi, ugli, short, know, dark, like, love, good, time, get","['countrykid', 'prob', 'stripper', 'dont', 'retir', 'ampamp', 'girl', 'petit', 'girl', 'bodi']",not body,No
4,@CupcakeKiki dark chocolate IS the best ,CupcakeKiki dark chocolate IS the best ,9468,6,0.667,"short, love, skin, bodi, dark, heavi, friend, ugli, have, go","['cupcakekiki', 'dark', 'chocol', 'best']",not body,No
4,@damiankindler ahhh but I'm sure you'd be much better than a body that's NOT dead ,damiankindler ahhh but Im sure youd be much better than a body thats NOT dead ,9469,4,0.4116,"short, bodi, good, guy, hair, your, mind, thing, life, love","['damiankindl', 'ahhh', 'sure', 'youd', 'better', 'bodi', 'that', 'dead']",body,No
4,there's 40&quot; lcd en route to mi casa today!! now @eyeleenrabor and i can finally get rid of ryno's 5000lb tv and ugly Z stand ,theres quot lcd en route to mi casa today now eyeleenrabor and i can finally get rid of rynos lb tv and ugly Z stand ,9470,6,0.7394,"short, love, skin, bodi, dark, heavi, friend, ugli, have, go","['there', 'quot', 'rout', 'casa', 'today', 'eyeleenrabor', 'final', 'ryno', 'ugli', 'stand']",not body,No
4,http://u.nu is short too. ,httpunu is short too ,9471,2,0.562,"short, like, love, bodi, watch, dark, tall, think, week, that","['httpunu', 'short']",body,No
4,"@SubtleBlade thanks man. It was cut short, as quite alot going on there right now ",SubtleBlade thanks man It was cut short as quite alot going on there right now ,9472,4,0.6968,"short, bodi, good, guy, hair, your, mind, thing, life, love","['subtleblad', 'thank', 'short', 'alot', 'go', 'right']",body,No
4,@C_Flor Lol cut it!  short hair is sexy,CFlor Lol cut it  short hair is sexy,9473,3,0.6558,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['cflor', 'short', 'hair', 'sexi']",body,No
4,Glad I have Abs.Got bit in the tummy by a Horse but didnt break skin Got this crazy star lookin welt lol I was shooting an Indian theme ,Glad I have AbsGot bit in the tummy by a Horse but didnt break skin Got this crazy star lookin welt lol I was shooting an Indian theme ,9474,7,0.7669,"bodi, ugli, short, know, dark, like, love, good, time, get","['glad', 'absgot', 'tummi', 'hors', 'didnt', 'break', 'skin', 'crazi', 'star', 'lookin', 'welt', 'shoot', 'indian', 'theme']",not body,No
4,@ParisHilton_fan Ahaha really? Little bitch! You better start thinking up a name for me  OR you'll be an ugly duckling! HAha xoxo,ParisHiltonfan Ahaha really Little bitch You better start thinking up a name for me  OR youll be an ugly duckling HAha xoxo,9475,5,0.7649,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['parishiltonfan', 'ahaha', 'littl', 'bitch', 'better', 'start', 'think', 'youll', 'ugli', 'duckl', 'haha', 'xoxo']",body,No
4,"@WillStrohl We are also more focused and reactive to member needs, which means we can't just fill the spot with a warm body at any time ",WillStrohl We are also more focused and reactive to member needs which means we cant just fill the spot with a warm body at any time ,9476,7,0.7322,"bodi, ugli, short, know, dark, like, love, good, time, get","['willstrohl', 'focu', 'reactiv', 'member', 'need', 'mean', 'spot', 'warm', 'bodi', 'time']",not body,No
4,"I'm looking forward to tomorrow, another day with no sun  My skin will live to see another day! haha",Im looking forward to tomorrow another day with no sun  My skin will live to see another day haha,9477,0,0.7398,"dark, look, short, skin, bodi, go, miss, work, hair, say","['look', 'forward', 'tomorrow', 'skin', 'live', 'haha']",not body,No
4,watchin tv eating wendys  i love bad food for my body,watchin tv eating wendys  i love bad food for my body,9478,3,0.6951,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['watchin', 'eat', 'wendi', 'love', 'food', 'bodi']",body,No
4, signing off! My eyes are heavy now., signing off My eyes are heavy now,9479,4,0.6685,"short, bodi, good, guy, hair, your, mind, thing, life, love","['sign', 'eye', 'heavi']",body,No
4,Scary movie night   I have glow in the dark nails I'm totally cool ,Scary movie night   I have glow in the dark nails Im totally cool ,9480,7,0.765,"bodi, ugli, short, know, dark, like, love, good, time, get","['scari', 'movi', 'night', 'glow', 'dark', 'nail', 'total', 'cool']",not body,No
4,tomorrow is the last A day of my sophomore year.. Kinda glad. lol. Going to be a long but short day tomorrow. ,tomorrow is the last A day of my sophomore year Kinda glad lol Going to be a long but short day tomorrow ,9481,5,0.7434,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['tomorrow', 'sophomor', 'year', 'kinda', 'glad', 'go', 'long', 'short', 'tomorrow']",body,No
4,"@WTF_JayR mhmm, don't get it twisted!  i'm in my livingroom. haha. all alone in the dark. :x youu?",WTFJayR mhmm dont get it twisted  im in my livingroom haha all alone in the dark x youu,9482,7,0.6724,"bodi, ugli, short, know, dark, like, love, good, time, get","['wtfjayr', 'mhmm', 'dont', 'twist', 'livingroom', 'haha', 'dark', 'youu']",not body,No
4,@victoria_vo i dont wanna see your ugly face  internet is just fine ,victoriavo i dont wanna see your ugly face  internet is just fine ,9483,7,0.7374,"bodi, ugli, short, know, dark, like, love, good, time, get","['victoriavo', 'dont', 'wanna', 'ugli', 'face', 'internet', 'fine']",not body,No
4,"@chiacy my short term memory served me well, didn't recall them promoting RON97 ",chiacy my short term memory served me well didnt recall them promoting RON ,9484,0,0.6908,"dark, look, short, skin, bodi, go, miss, work, hair, say","['chiaci', 'short', 'term', 'memori', 'serv', 'didnt', 'recal', 'promot']",not body,No
4,"@Trixy98 you probably will  i have a pretty short day today, i end school 2 PM &amp; start 9 AM ",Trixy you probably will  i have a pretty short day today i end school  PM amp start  AM ,9485,6,0.7363,"short, love, skin, bodi, dark, heavi, friend, ugli, have, go","['trixi', 'probabl', 'pretti', 'short', 'today', 'school', 'start']",not body,No
4,@Deucekindred Hey Rob welcome to Twitter heh!  Welcome to the dark side... Am sure you will gaIn and contribute lots.Enjoy the experience,Deucekindred Hey Rob welcome to Twitter heh  Welcome to the dark side Am sure you will gaIn and contribute lotsEnjoy the experience,9486,6,0.7033,"short, love, skin, bodi, dark, heavi, friend, ugli, have, go","['deucekindr', 'welcom', 'twitter', 'welcom', 'dark', 'sure', 'gain', 'contribut', 'lotsenjoy', 'experi']",not body,No
4,@sabriebrie  So I really hope I'll convince my mom to take me to Sho's concert.. then we should make a short vid! 2 7atk's in 1 place! ,sabriebrie  So I really hope Ill convince my mom to take me to Shos concert then we should make a short vid  atks in  place ,9487,2,0.6588,"short, like, love, bodi, watch, dark, tall, think, week, that","['sabriebri', 'hope', 'convinc', 'sho', 'concert', 'short', 'atk', 'place']",body,No
4,Finally.... the tax man has given back what is rightfully mine...in a big fat cheque!!! yay!! ,Finally the tax man has given back what is rightfully minein a big fat cheque yay ,9488,5,0.678,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['final', 'give', 'right', 'minein', 'chequ']",body,No
4,@fundmyfund Tx Mark...$HANS ugly breakdown popped on my radar... I see support @30 no position yet just watching ,fundmyfund Tx MarkHANS ugly breakdown popped on my radar I see support  no position yet just watching ,9489,2,0.6317,"short, like, love, bodi, watch, dark, tall, think, week, that","['fundmyfund', 'markhan', 'ugli', 'breakdown', 'pop', 'radar', 'support', 'posit', 'watch']",body,No
4,@danasargent aren't pretty tall?  Don't make fun of us short people.  http://myloc.me/2Gtx,danasargent arent pretty tall  Dont make fun of us short people  httpmylocmeGtx,9490,2,0.735,"short, like, love, bodi, watch, dark, tall, think, week, that","['danasarg', 'arent', 'pretti', 'tall', 'dont', 'short', 'peopl', 'httpmylocmegtx']",body,No
4,@mysticc73 Have fun. Can't wait to hear EVERYTHING!!! Details about Trent's body will be greatly appreciated. ,mysticc Have fun Cant wait to hear EVERYTHING Details about Trents body will be greatly appreciated ,9491,5,0.6928,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['mysticc', 'wait', 'hear', 'detail', 'trent', 'bodi', 'greatli', 'appreci']",body,No
4,@storagebod nah its the obligatory dark glasses you see on snippets of F1 for hot climes ,storagebod nah its the obligatory dark glasses you see on snippets of F for hot climes ,9492,1,0.6138,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['storagebod', 'obligatori', 'dark', 'glass', 'snippet', 'clime']",body,No
4,"I thought my skin was dirty, but I actually tanned! ",I thought my skin was dirty but I actually tanned ,9493,1,0.6964,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['think', 'skin', 'dirti', 'actual', 'tan']",body,No
4,@burdenday Snap! Don't let a bad apple get under your skin. We all appreciate your help and attention. ,burdenday Snap Dont let a bad apple get under your skin We all appreciate your help and attention ,9494,5,0.7184,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['burdenday', 'snap', 'dont', 'appl', 'skin', 'appreci', 'help', 'attent']",body,No
4,Wearing a Hawaiian shirt mandated for work today. There's a first for everything.  ugly shirt...,Wearing a Hawaiian shirt mandated for work today Theres a first for everything  ugly shirt,9495,0,0.7171,"dark, look, short, skin, bodi, go, miss, work, hair, say","['wear', 'hawaiian', 'shirt', 'mandat', 'work', 'today', 'there', 'ugli', 'shirt']",not body,No
4,@princesspooh90 I so wanna see it!! I wonder how short u got it!! I'm really excited haha  *dances* xoxo. I love you so much sexy pooh bum,princesspooh I so wanna see it I wonder how short u got it Im really excited haha  dances xoxo I love you so much sexy pooh bum,9496,4,0.5183,"short, bodi, good, guy, hair, your, mind, thing, life, love","['princesspooh', 'wanna', 'wonder', 'short', 'excit', 'haha', 'danc', 'xoxo', 'love', 'sexi', 'pooh']",body,No
