polarity,text,text_2,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text,Topic,Body_Shaming
0,goen to bed now... soo burnt!  gotta be at aspen at 10... getting my physical fitness on... gotta get skinny 4 LA lol,goen to bed now soo burnt  gotta be at aspen at  getting my physical fitness on gotta get skinny  LA lol,5396,5,0.7119,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['goen', 'burn', 'gotta', 'aspen', 'get', 'physic', 'fit', 'gotta', 'skinni']",body,Yes
0,"@LmfaoJENN not nice  ... plus im only 3 inches tall, so it would be hard for you to even see me dance",LmfaoJENN not nice   plus im only  inches tall so it would be hard for you to even see me dance,5397,2,0.6104,"short, like, love, bodi, watch, dark, tall, think, week, that","['lmfaojenn', 'nice', 'plu', 'inch', 'tall', 'hard', 'danc']",body,Yes
0,I'm in pain. I want to sleep. my body won't let me ,Im in pain I want to sleep my body wont let me ,5398,3,0.72,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['pain', 'want', 'sleep', 'bodi', 'wont']",body,Yes
0,I hate when I can't sleep  just laying here in the dark thinking of stuff,I hate when I cant sleep  just laying here in the dark thinking of stuff,5399,1,0.7372,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['hate', 'sleep', 'lay', 'dark', 'think', 'stuff']",body,Yes
0,oh shit ...I want to go dancing  in the upside I cant recall the last time my body has felt so relaxed and satisfied~due to touch &amp; breath,oh shit I want to go dancing  in the upside I cant recall the last time my body has felt so relaxed and satisfieddue to touch amp breath,5401,2,0.7712,"short, like, love, bodi, watch, dark, tall, think, week, that","['shit', 'want', 'danc', 'upsid', 'recal', 'time', 'bodi', 'felt', 'relax', 'satisfieddu', 'touch', 'breath']",body,Yes
0,@makencheezie and 4 cups of chocolate milk. i'm fat as fuck ,makencheezie and  cups of chocolate milk im fat as fuck ,5402,1,0.6783,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['makencheezi', 'cup', 'chocol', 'milk', 'fuck']",body,Yes
0,"Signing in from leave,  Time grows short. maybe get to have another tour of somewhere other than the box.",Signing in from leave  Time grows short maybe get to have another tour of somewhere other than the box,5403,5,0.7333,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['sign', 'leav', 'time', 'grow', 'short', 'mayb', 'tour']",body,Yes
0,"Home in bed, 5 very short hours til I head to Tipton  in Martindale-Brightwood http://loopt.us/yTB1-Q.t",Home in bed  very short hours til I head to Tipton  in MartindaleBrightwood httplooptusyTBQt,5404,3,0.6968,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['home', 'short', 'hour', 'head', 'tipton']",body,Yes
0,"I feel really sick but I know that I wont be, not because I dont want to, but the fact my body just wants to screw with me. lol. ",I feel really sick but I know that I wont be not because I dont want to but the fact my body just wants to screw with me lol ,5406,3,0.4945,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['feel', 'sick', 'know', 'wont', 'dont', 'want', 'fact', 'bodi', 'want', 'screw']",body,Yes
0,@RaYDiSNey  maaan you gotta tell me if they come back cuz i wanna meet him... was hee supperr tall or did he jst have a big ass head?,RaYDiSNey  maaan you gotta tell me if they come back cuz i wanna meet him was hee supperr tall or did he jst have a big ass head,5411,2,0.3972,"short, like, love, bodi, watch, dark, tall, think, week, that","['raydisney', 'maaan', 'gotta', 'tell', 'come', 'wanna', 'meet', 'supperr', 'tall', 'head']",body,Yes
0,@catboyfunk it's heavy overproduced on the beach  i miss them live!,catboyfunk its heavy overproduced on the beach  i miss them live,5412,1,0.702,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['catboyfunk', 'heavi', 'overproduc', 'beach', 'miss', 'live']",body,Yes
0,Hells no I can't do both. I'm a fat ass I can't  @SpiceFlow,Hells no I cant do both Im a fat ass I cant  SpiceFlow,5415,1,0.5621,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['hell', 'spiceflow']",body,Yes
0,Glaso Update: festival will start dry and warm with possibility of showers and heavy spells of rain over the weekend ,Glaso Update festival will start dry and warm with possibility of showers and heavy spells of rain over the weekend ,5416,1,0.7654,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['glaso', 'updat', 'festiv', 'start', 'warm', 'possibl', 'shower', 'heavi', 'spell', 'rain', 'weekend']",body,Yes
0,@brigittepicot @brigittepicot hahaha. u girls can afford to eat at any time lor! not fat like me!!! i had congee for lunch ,brigittepicot brigittepicot hahaha u girls can afford to eat at any time lor not fat like me i had congee for lunch ,5418,2,0.7214,"short, like, love, bodi, watch, dark, tall, think, week, that","['brigittepicot', 'brigittepicot', 'hahaha', 'girl', 'afford', 'time', 'like', 'conge', 'lunch']",body,Yes
0,its sooo cold on my skin sometimes hahaha  weirdoiam,its sooo cold on my skin sometimes hahaha  weirdoiam,5419,1,0.4218,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['sooo', 'cold', 'skin', 'hahaha', 'weirdoiam']",body,Yes
0,Its so freaking humid in my room. Time for the nightly dose of as tall as lions. I hope this cough goes away soon  g'night,Its so freaking humid in my room Time for the nightly dose of as tall as lions I hope this cough goes away soon  gnight,5420,5,0.7752,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['freak', 'humid', 'room', 'time', 'nightli', 'dose', 'tall', 'lion', 'hope', 'cough', 'go', 'away', 'soon', 'gnight']",body,Yes
0,@byronicman Glad to hear someone isn't bored out of their mind. I'm still waiting for Daddy Peter to hold a skin mag up to camera ,byronicman Glad to hear someone isnt bored out of their mind Im still waiting for Daddy Peter to hold a skin mag up to camera ,5421,3,0.7776,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['byronicman', 'glad', 'hear', 'isnt', 'bore', 'mind', 'wait', 'daddi', 'peter', 'hold', 'skin', 'camera']",body,Yes
0,"@SCC_Skwerl Haha that's what I just did! ;p and you should live here, it was dark at 5.30pm today! ",SCCSkwerl Haha thats what I just did p and you should live here it was dark at pm today ,5423,4,0.7232,"short, bodi, good, guy, hair, your, mind, thing, life, love","['sccskwerl', 'haha', 'that', 'live', 'dark', 'today']",body,Yes
0,I got an heavy headache. thinks it because of my illness &gt;&gt; INSOMNIA. yes I think so. ,I got an heavy headache thinks it because of my illness gtgt INSOMNIA yes I think so ,5426,5,0.67,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['heavi', 'headach', 'think', 'ill', 'gtgt', 'insomnia', 'think']",body,Yes
0,"Am at work, wish the kids would disappear and I could go home, curl up in my bed in dark and sleep for 100 years. I need a hug ",Am at work wish the kids would disappear and I could go home curl up in my bed in dark and sleep for  years I need a hug ,5427,1,0.765,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['work', 'wish', 'kid', 'disappear', 'home', 'curl', 'dark', 'sleep', 'year', 'need']",body,Yes
0,"Ahhh, how to i peel oranges! mine always turn out ugly. ",Ahhh how to i peel oranges mine always turn out ugly ,5429,3,0.5042,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['ahhh', 'peel', 'orang', 'turn', 'ugli']",body,Yes
0,"@feejin I can believe that, we get loads riding on pavements on big heavy full sus mountain bikes ",feejin I can believe that we get loads riding on pavements on big heavy full sus mountain bikes ,5431,1,0.7229,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['feejin', 'believ', 'load', 'rid', 'pavement', 'heavi', 'mountain', 'bike']",body,Yes
0,Hoping i gett a call from some1 from short stack ,Hoping i gett a call from some from short stack ,5432,4,0.6592,"short, bodi, good, guy, hair, your, mind, thing, life, love","['hop', 'gett', 'short', 'stack']",body,Yes
0,@PaulHarriott hey how are you have you heard anything from @socialscope still a big fat Zero here ,PaulHarriott hey how are you have you heard anything from socialscope still a big fat Zero here ,5433,5,0.5621,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['paulharriott', 'hear', 'socialscop', 'zero']",body,Yes
0,Have to find an affordable motor bike that fits short people i.e. me ,Have to find an affordable motor bike that fits short people ie me ,5434,4,0.6912,"short, bodi, good, guy, hair, your, mind, thing, life, love","['afford', 'motor', 'bike', 'fit', 'short', 'peopl']",body,Yes
0,so it's 8:03 and I'm not watching the short stack chat ,so its  and Im not watching the short stack chat ,5436,2,0.6632,"short, like, love, bodi, watch, dark, tall, think, week, that","['watch', 'short', 'stack', 'chat']",body,Yes
0,It's too dark for photos just yet. Security is making us wait outside ,Its too dark for photos just yet Security is making us wait outside ,5437,2,0.7218,"short, like, love, bodi, watch, dark, tall, think, week, that","['dark', 'photo', 'secur', 'make', 'wait', 'outsid']",body,Yes
0,fuck. i can;t get into the chat with short stack. motherfucking internet ,fuck i cant get into the chat with short stack motherfucking internet ,5438,1,0.6914,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['fuck', 'chat', 'short', 'stack', 'motherfuck', 'internet']",body,Yes
0,Twitter makes me go short on my punctuation  Soon the conjunctions and prepositions will bid goodbye too.,Twitter makes me go short on my punctuation  Soon the conjunctions and prepositions will bid goodbye too,5439,5,0.6957,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['twitter', 'make', 'short', 'punctuat', 'soon', 'conjunct', 'preposit', 'goodby']",body,Yes
0,mosquito bites all over my body. ugh fuck ,mosquito bites all over my body ugh fuck ,5444,3,0.6581,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['mosquito', 'bite', 'bodi', 'fuck']",body,Yes
0,wow my hair is too short now ,wow my hair is too short now ,5449,5,0.6198,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['hair', 'short']",body,Yes
0,The knowledge that they're going to end my grandfathers life in a few short hours is enough to keep her awake. ,The knowledge that theyre going to end my grandfathers life in a few short hours is enough to keep her awake ,5450,4,0.7346,"short, bodi, good, guy, hair, your, mind, thing, life, love","['knowledg', 'theyr', 'go', 'grandfath', 'life', 'short', 'hour', 'awak']",body,Yes
0,Such a hard time sleeping. Lots on my mind &amp; with a heavy heart. Don't wanna get out of bed ,Such a hard time sleeping Lots on my mind amp with a heavy heart Dont wanna get out of bed ,5451,3,0.7758,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['hard', 'time', 'sleep', 'lot', 'mind', 'heavi', 'heart', 'dont', 'wanna']",body,Yes
0,"i want to do more training, 3 hours in the week is way too short ",i want to do more training  hours in the week is way too short ,5452,3,0.7163,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['want', 'train', 'hour', 'week', 'short']",body,Yes
0,Been up since 6am ugh but I don't mind def praying for the grieving family in NY...   life is short... U never know,Been up since am ugh but I dont mind def praying for the grieving family in NY   life is short U never know,5456,4,0.6387,"short, bodi, good, guy, hair, your, mind, thing, life, love","['dont', 'mind', 'pray', 'griev', 'famili', 'life', 'short', 'know']",body,Yes
0,@faded they were lurking in the dark. literally. they were almost cute ,faded they were lurking in the dark literally they were almost cute ,5458,3,0.6953,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['fade', 'lurk', 'dark', 'liter', 'cute']",body,Yes
0,tired - 2 hours sleep - my body hurts ,tired   hours sleep  my body hurts ,5459,3,0.7218,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['tire', 'hour', 'sleep', 'bodi', 'hurt']",body,Yes
0,"Seven and already dark here in go, no mood can move the sun ",Seven and already dark here in go no mood can move the sun ,5460,3,0.6125,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['seven', 'dark', 'mood']",body,Yes
0,feels so fat like a hippo fat need to work out a lot and eat healthy! insult to injury here im loosing followers down to 39 was at 45... ,feels so fat like a hippo fat need to work out a lot and eat healthy insult to injury here im loosing followers down to  was at  ,5461,5,0.5385,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['feel', 'like', 'hippo', 'need', 'work', 'healthi', 'insult', 'injuri', 'loos', 'follow']",body,Yes
0,"i remembered telling my mom that if i keep eating during these 3 weeks, i'm soooo gonna be fat by the time i attend class.. ",i remembered telling my mom that if i keep eating during these  weeks im soooo gonna be fat by the time i attend class ,5462,3,0.7679,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['rememb', 'tell', 'eat', 'week', 'soooo', 'gonna', 'time', 'attend', 'class']",body,Yes
0,why oh why do my children keep waking up at 5:30am? Its still dark out! ,why oh why do my children keep waking up at am Its still dark out ,5463,4,0.6222,"short, bodi, good, guy, hair, your, mind, thing, life, love","['children', 'wake', 'dark']",body,Yes
0,it's gonna be another short weekend...sna nmn mejo matagal p ung pahinga :o tinatamad p aq weh ,its gonna be another short weekendsna nmn mejo matagal p ung pahinga o tinatamad p aq weh ,5464,2,0.6127,"short, like, love, bodi, watch, dark, tall, think, week, that","['gonna', 'short', 'weekendsna', 'mejo', 'matag', 'pahinga', 'tinatamad']",body,Yes
0,bored again... whats new. watching short stack t.v   ahhh no one is on msn ,bored again whats new watching short stack tv   ahhh no one is on msn ,5471,4,0.7354,"short, bodi, good, guy, hair, your, mind, thing, life, love","['bore', 'what', 'watch', 'short', 'stack', 'ahhh']",body,Yes
0,@aiki14 You got all big and famous and on TV and forgot all about the little tall people ,aiki You got all big and famous and on TV and forgot all about the little tall people ,5472,5,0.7056,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['aiki', 'famou', 'forget', 'littl', 'tall', 'peopl']",body,Yes
0,I want to have my hair cut short.. But I totally can't.. Or else I won't be able to tie it in a bun.. This is so depressing.. ,I want to have my hair cut short But I totally cant Or else I wont be able to tie it in a bun This is so depressing ,5473,4,0.7485,"short, bodi, good, guy, hair, your, mind, thing, life, love","['want', 'hair', 'short', 'total', 'wont', 'abl', 'depress']",body,Yes
